Team,Type,Subtype,Period,Start Frame,Start Time [s],End Frame,End Time [s],From,To,Start X,Start Y,End X,End Y
Home,PASS,,2,89440,3577.6,89460,3578.4,Player5,Player9,0.62,0.45,0.61,0.55
Home,PASS,,2,89483,3579.32,89502,3580.08,Player9,Player8,0.59,0.52,0.58,0.41
Home,PASS,,2,89517,3580.68,89522,3580.88,Player8,Player9,0.58,0.4,0.57,0.43
Home,PASS,,2,89649,3585.96,89661,3586.44,Player9,Player5,0.66,0.55,0.7,0.65
Home,PASS,,2,89661,3586.44,89676,3587.04,Player5,Player9,0.7,0.65,0.67,0.61
Home,PASS,,2,89688,3587.52,89706,3588.24,Player9,Player5,0.66,0.63,0.65,0.68
Home,PASS,,2,89716,3588.64,89736,3589.44,Player5,Player6,0.64,0.68,0.62,0.61
Home,PASS,,2,89751,3590.04,89764,3590.56,Player6,Player5,0.62,0.61,0.63,0.69
Home,PASS,,2,89791,3591.64,89801,3592.04,Player5,Player9,0.64,0.74,0.64,0.82
Home,PASS,,2,89810,3592.4,89817,3592.68,Player9,Player5,0.64,0.82,0.66,0.79
Home,PASS,,2,89817,3592.68,89839,3593.56,Player5,Player9,0.66,0.79,0.63,0.82
Home,PASS,,2,89847,3593.88,89857,3594.28,Player9,Player6,0.63,0.81,0.65,0.69
Home,PASS,,2,89866,3594.64,89876,3595.04,Player6,Player9,0.66,0.7,0.64,0.8
Home,BALL LOST,INTERCEPTION,2,89876,3595.04,89907,3596.28,Player9,,0.64,0.8,0.69,0.62
Away,RECOVERY,,2,89907,3596.28,89907,3596.28,Player21,,0.7,0.62,NaN,NaN
Away,PASS,,2,89935,3597.4,89955,3598.2,Player21,Player20,0.66,0.65,0.57,0.62
Away,PASS,,2,89973,3598.92,90003,3600.12,Player20,Player24,0.54,0.6,0.42,0.35
Away,CHALLENGE,TACKLE-WON,2,90102,3604.08,90102,3604.08,Player24,,0.18,0.26,NaN,NaN
Home,CHALLENGE,GROUND-LOST,2,90103,3604.12,90103,3604.12,Player3,,0.17,0.26,NaN,NaN
Away,PASS,,2,90135,3605.4,90165,3606.6,Player24,Player19,0.17,0.28,0.06,0.33
Away,SHOT,ON TARGET-SAVED,2,90165,3606.6,90176,3607.04,Player19,,0.06,0.33,0.01,0.46
Home,RECOVERY,SAVED,2,90175,3607,90175,3607,Player11,,0.02,0.45,NaN,NaN
Home,PASS,,2,90175,3607,90196,3607.84,Player11,Player5,0.02,0.45,0.03,0.54
Home,BALL OUT,CLEARANCE,2,90196,3607.84,90205,3608.2,Player5,,0.03,0.54,-0.03,0.59
Away,SET PIECE,CORNER KICK,2,90913,3636.52,90913,3636.52,Player20,,NaN,NaN,NaN,NaN
Away,BALL LOST,INTERCEPTION,2,90913,3636.52,90951,3638.04,Player20,,0.02,0.97,0.04,0.62
Home,RECOVERY,INTERCEPTION,2,90946,3637.84,90946,3637.84,Player8,,0.06,0.64,NaN,NaN
Away,CHALLENGE,AERIAL-LOST,2,90951,3638.04,90951,3638.04,Player24,,0.04,0.61,NaN,NaN
Away,RECOVERY,,2,91019,3640.76,91019,3640.76,Player20,,0.03,0.88,NaN,NaN
Away,BALL LOST,INTERCEPTION,2,91019,3640.76,91037,3641.48,Player20,,0.03,0.88,0.04,0.71
Home,BALL LOST,HEAD-INTERCEPTION,2,91025,3641,91025,3641,Player8,,0.05,0.81,NaN,NaN
Home,RECOVERY,INTERCEPTION,2,91043,3641.72,91043,3641.72,Player3,,0.06,0.72,NaN,NaN
Home,PASS,,2,91043,3641.72,91081,3643.24,Player3,Player8,0.06,0.72,0.13,0.84
Home,CHALLENGE,GROUND-WON,2,91139,3645.56,91139,3645.56,Player8,,0.29,0.88,NaN,NaN
Away,CHALLENGE,TACKLE-LOST,2,91175,3647,91175,3647,Player24,,0.35,0.92,NaN,NaN
Away,CHALLENGE,TACKLE-WON,2,91203,3648.12,91203,3648.12,Player21,,0.34,0.95,NaN,NaN
Away,RECOVERY,THEFT,2,91203,3648.12,91203,3648.12,Player21,,0.34,0.95,NaN,NaN
Home,CHALLENGE,TACKLE-LOST,2,91216,3648.64,91216,3648.64,Player8,,0.35,0.98,NaN,NaN
Home,BALL LOST,THEFT,2,91216,3648.64,91216,3648.64,Player8,,0.35,0.98,NaN,NaN
Away,PASS,,2,91245,3649.8,91268,3650.72,Player21,Player24,0.34,0.98,0.38,0.97
Away,PASS,,2,91268,3650.72,91296,3651.84,Player24,Player20,0.38,0.97,0.34,0.83
Home,CHALLENGE,GROUND-LOST,2,91279,3651.16,91279,3651.16,Player5,,0.38,0.96,NaN,NaN
Away,PASS,,2,91316,3652.64,91346,3653.84,Player20,Player19,0.36,0.81,0.41,0.62
Away,BALL OUT,,2,91426,3657.04,91520,3660.8,Player19,,0.34,0.48,0.19,-0.02
Home,SET PIECE,THROW IN,2,91857,3674.28,91857,3674.28,Player4,,NaN,NaN,NaN,NaN
Home,PASS,,2,91857,3674.28,91878,3675.12,Player4,Player3,0.15,0,0.12,0.14
Home,PASS,,2,91910,3676.4,91918,3676.72,Player3,Player4,0.12,0.1,0.13,0.03
Home,CHALLENGE,GROUND-WON,2,91966,3678.64,91966,3678.64,Player4,,0.16,0.03,NaN,NaN
Home,PASS,,2,91966,3678.64,92005,3680.2,Player4,Player6,0.16,0.03,0.27,0.28
Home,PASS,,2,92015,3680.6,92025,3681,Player6,Player7,0.29,0.27,0.24,0.22
Home,PASS,,2,92088,3683.52,92106,3684.24,Player7,Player5,0.28,0.35,0.31,0.46
Home,PASS,,2,92107,3684.28,92117,3684.68,Player5,Player7,0.31,0.46,0.3,0.39
Home,PASS,,2,92120,3684.8,92160,3686.4,Player7,Player2,0.3,0.39,0.21,0.61
Home,PASS,,2,92194,3687.76,92229,3689.16,Player2,Player1,0.23,0.65,0.4,0.98
Home,PASS,,2,92256,3690.24,92280,3691.2,Player1,Player5,0.41,0.98,0.4,0.84
Home,PASS,,2,92325,3693,92335,3693.4,Player5,Player1,0.41,0.94,0.42,1
Home,PASS,,2,92335,3693.4,92363,3694.52,Player1,Player2,0.42,1,0.26,0.9
Home,PASS,,2,92434,3697.36,92464,3698.56,Player2,Player9,0.27,0.93,0.49,0.84
Home,PASS,,2,92489,3699.56,92509,3700.36,Player9,Player1,0.47,0.88,0.48,1
Home,PASS,,2,92509,3700.36,92527,3701.08,Player1,Player5,0.48,1,0.43,0.98
Home,PASS,,2,92564,3702.56,92594,3703.76,Player5,Player7,0.44,0.96,0.37,0.78
Home,PASS,,2,92622,3704.88,92667,3706.68,Player7,Player4,0.36,0.76,0.38,0.34
Home,PASS,,2,92719,3708.76,92745,3709.8,Player4,Player8,0.45,0.26,0.55,0.08
Home,PASS,,2,92775,3711,92805,3712.2,Player8,Player6,0.55,0.09,0.51,0.24
Home,PASS,,2,92904,3716.16,92937,3717.48,Player6,Player5,0.58,0.42,0.55,0.8
Home,PASS,,2,92986,3719.44,93014,3720.56,Player5,Player1,0.6,0.82,0.71,0.98
Home,PASS,,2,93030,3721.2,93050,3722,Player1,Player5,0.7,0.98,0.63,0.89
Home,PASS,,2,93072,3722.88,93092,3723.68,Player5,Player6,0.63,0.89,0.63,0.74
Home,PASS,,2,93108,3724.32,93123,3724.92,Player6,Player5,0.63,0.77,0.61,0.92
Home,BALL LOST,INTERCEPTION,2,93148,3725.92,93190,3727.6,Player5,,0.62,0.95,0.72,0.7
Away,CHALLENGE,AERIAL-WON,2,93189,3727.56,93189,3727.56,Player21,,0.73,0.7,NaN,NaN
Away,RECOVERY,INTERCEPTION,2,93189,3727.56,93189,3727.56,Player21,,0.73,0.7,NaN,NaN
Away,BALL LOST,HEAD,2,93189,3727.56,93224,3728.96,Player21,,0.73,0.7,0.67,0.68
Home,CHALLENGE,AERIAL-LOST,2,93190,3727.6,93190,3727.6,Player9,,0.72,0.72,NaN,NaN
Home,RECOVERY,,2,93223,3728.92,93223,3728.92,Player7,,0.65,0.69,NaN,NaN
Home,PASS,,2,93223,3728.92,93240,3729.6,Player7,Player9,0.65,0.69,0.7,0.71
Home,PASS,,2,93246,3729.84,93263,3730.52,Player9,Player7,0.69,0.7,0.68,0.78
Home,PASS,,2,93285,3731.4,93310,3732.4,Player7,Player1,0.67,0.83,0.71,0.95
Home,PASS,,2,93383,3735.32,93413,3736.52,Player1,Player7,0.71,0.95,0.64,0.93
Home,PASS,,2,93428,3737.12,93463,3738.52,Player7,Player2,0.64,0.91,0.51,0.79
Home,PASS,,2,93489,3739.56,93517,3740.68,Player2,Player3,0.47,0.75,0.38,0.55
Home,PASS,,2,93559,3742.36,93589,3743.56,Player3,Player7,0.38,0.56,0.53,0.74
Home,PASS,,2,93604,3744.16,93639,3745.56,Player7,Player2,0.5,0.75,0.39,0.86
Home,PASS,,2,93639,3745.56,93669,3746.76,Player2,Player1,0.39,0.86,0.56,0.99
Home,BALL LOST,INTERCEPTION,2,93669,3746.76,93684,3747.36,Player1,,0.56,0.99,0.62,0.89
Away,RECOVERY,INTERCEPTION,2,93688,3747.52,93688,3747.52,Player17,,0.61,0.86,NaN,NaN
Away,BALL LOST,INTERCEPTION,2,93688,3747.52,93733,3749.32,Player17,,0.61,0.86,0.45,0.91
Away,CHALLENGE,GROUND-LOST,2,93733,3749.32,93733,3749.32,Player24,,0.45,0.91,NaN,NaN
Home,CHALLENGE,GROUND-LOST,2,93754,3750.16,93754,3750.16,Player2,,0.46,0.97,NaN,NaN
Home,RECOVERY,INTERCEPTION,2,93774,3750.96,93774,3750.96,Player2,,0.48,0.99,NaN,NaN
Home,PASS,,2,93804,3752.16,93811,3752.44,Player2,Player5,0.51,0.99,0.55,0.95
Home,PASS,,2,93820,3752.8,93842,3753.68,Player5,Player7,0.55,0.95,0.45,0.93
Home,PASS,,2,93908,3756.32,93918,3756.72,Player7,Player6,0.44,0.86,0.43,0.74
Home,PASS,,2,94005,3760.2,94020,3760.8,Player6,Player9,0.47,0.59,0.57,0.61
Home,PASS,,2,94047,3761.88,94079,3763.16,Player9,Player5,0.57,0.64,0.61,0.93
Home,PASS,,2,94129,3765.16,94141,3765.64,Player5,Player1,0.71,0.97,0.76,0.99
Home,PASS,,2,94200,3768,94211,3768.44,Player1,Player5,0.8,0.93,0.83,0.99
Home,PASS,,2,94211,3768.44,94241,3769.64,Player5,Player9,0.83,0.99,0.7,0.89
Home,PASS,,2,94276,3771.04,94298,3771.92,Player9,Player6,0.67,0.85,0.65,0.72
Home,PASS,,2,94298,3771.92,94318,3772.72,Player6,Player7,0.65,0.72,0.74,0.74
Home,PASS,,2,94318,3772.72,94341,3773.64,Player7,Player9,0.74,0.74,0.69,0.65
Home,PASS,,2,94368,3774.72,94435,3777.4,Player9,Player4,0.69,0.56,0.7,0.2
Home,PASS,,2,94446,3777.84,94461,3778.44,Player4,Player8,0.71,0.18,0.78,0.11
Home,CHALLENGE,GROUND-WON,2,94494,3779.76,94494,3779.76,Player8,,0.76,0.09,NaN,NaN
Home,PASS,,2,94494,3779.76,94518,3780.72,Player8,Player9,0.76,0.09,0.79,0.25
Away,RECOVERY,INTERCEPTION,2,94517,3780.68,94517,3780.68,Player20,,0.78,0.27,NaN,NaN
Away,PASS,,2,94517,3780.68,94574,3782.96,Player20,Player19,0.78,0.27,0.72,0.1
Home,PASS,,2,94518,3780.72,94577,3783.08,Player9,Player8,0.79,0.25,0.72,0.09
Away,CHALLENGE,TACKLE-LOST,2,94575,3783,94575,3783,Player19,,0.72,0.1,NaN,NaN
Away,BALL LOST,THEFT,2,94575,3783,94575,3783,Player19,,0.72,0.1,NaN,NaN
Home,CHALLENGE,GROUND-WON,2,94577,3783.08,94577,3783.08,Player8,,0.72,0.09,NaN,NaN
Home,PASS,,2,94577,3783.08,94593,3783.72,Player8,Player4,0.72,0.09,0.67,0.07
Away,CHALLENGE,GROUND-WON,2,94619,3784.76,94619,3784.76,Player19,,0.68,0.02,NaN,NaN
Away,RECOVERY,INTERCEPTION,2,94619,3784.76,94619,3784.76,Player19,,0.68,0.02,NaN,NaN
Away,BALL OUT,,2,94619,3784.76,94625,3785,Player19,,0.68,0.02,0.64,-0.03
Home,CHALLENGE,TACKLE-LOST,2,94623,3784.92,94623,3784.92,Player4,,0.68,0.03,NaN,NaN
Home,BALL LOST,THEFT,2,94623,3784.92,94623,3784.92,Player4,,0.68,0.03,NaN,NaN
Home,SET PIECE,THROW IN,2,95887,3835.48,95887,3835.48,Player7,,NaN,NaN,NaN,NaN
Home,PASS,,2,95887,3835.48,95903,3836.12,Player7,Player5,0.67,-0.01,0.65,0.08
Home,PASS,,2,95903,3836.12,95917,3836.68,Player5,Player7,0.65,0.08,0.67,0
Home,PASS,,2,95917,3836.68,95966,3838.64,Player7,Player3,0.67,0,0.48,0.1
Home,PASS,,2,96002,3840.08,96027,3841.08,Player3,Player7,0.47,0.12,0.58,0.02
Home,CHALLENGE,GROUND-WON,2,96042,3841.68,96042,3841.68,Player7,,0.58,0.03,NaN,NaN
Home,PASS,,2,96042,3841.68,96067,3842.68,Player7,Player8,0.58,0.03,0.65,0.02
Home,PASS,,2,96126,3845.04,96173,3846.92,Player8,Player3,0.55,0.04,0.32,0.18
Home,PASS,,2,96212,3848.48,96245,3849.8,Player3,Player5,0.3,0.24,0.4,0.09
Home,PASS,,2,96291,3851.64,96313,3852.52,Player5,Player6,0.41,0.1,0.44,0.27
Home,PASS,,2,96397,3855.88,96422,3856.88,Player6,Player9,0.51,0.37,0.54,0.55
Home,PASS,,2,96450,3858,96470,3858.8,Player9,Player12,0.54,0.61,0.62,0.82
Home,PASS,,2,96470,3858.8,96508,3860.32,Player12,Player1,0.62,0.82,0.7,0.93
Home,PASS,,2,96555,3862.2,96567,3862.68,Player1,Player9,0.73,0.9,0.71,0.81
Home,BALL LOST,INTERCEPTION,2,96600,3864,96609,3864.36,Player9,,0.75,0.8,0.76,0.8
Away,RECOVERY,INTERCEPTION,2,96604,3864.16,96604,3864.16,Player21,,0.77,0.78,NaN,NaN
Away,BALL LOST,,2,96604,3864.16,96671,3866.84,Player21,,0.77,0.78,0.79,0.9
Home,RECOVERY,,2,96669,3866.76,96669,3866.76,Player12,,0.76,0.91,NaN,NaN
Home,PASS,,2,96702,3868.08,96729,3869.16,Player12,Player6,0.72,0.96,0.65,0.88
Home,PASS,,2,96742,3869.68,96783,3871.32,Player6,Player5,0.65,0.88,0.66,0.66
Home,PASS,,2,96783,3871.32,96807,3872.28,Player5,Player6,0.66,0.66,0.63,0.88
Home,PASS,,2,96842,3873.68,96865,3874.6,Player6,Player5,0.64,0.88,0.66,0.77
Home,PASS,,2,96865,3874.6,96888,3875.52,Player5,Player1,0.66,0.77,0.77,1
Home,BALL OUT,,2,96898,3875.92,96978,3879.12,Player1,,0.77,1,1.02,0.71
Away,RECOVERY,,2,97429,3897.16,97429,3897.16,Player25,,0.99,0.6,NaN,NaN
Away,BALL LOST,GOAL KICK-INTERCEPTION,2,97429,3897.16,97536,3901.44,Player25,,0.99,0.6,0.42,0.31
Away,CHALLENGE,AERIAL-LOST,2,97536,3901.44,97536,3901.44,Player 26,,0.43,0.3,NaN,NaN
Home,CHALLENGE,AERIAL-WON,2,97539,3901.56,97539,3901.56,Player7,,0.42,0.3,NaN,NaN
Home,RECOVERY,INTERCEPTION,2,97539,3901.56,97539,3901.56,Player7,,0.42,0.3,NaN,NaN
Home,PASS,HEAD,2,97539,3901.56,97578,3903.12,Player7,Player8,0.42,0.3,0.52,0.2
Home,PASS,,2,97587,3903.48,97598,3903.92,Player8,Player10,0.53,0.2,0.56,0.23
Home,PASS,,2,97603,3904.12,97607,3904.28,Player10,Player8,0.56,0.22,0.55,0.22
Home,PASS,,2,97725,3909,97747,3909.88,Player8,Player12,0.69,0.51,0.76,0.67
Home,BALL LOST,INTERCEPTION,2,97774,3910.96,97777,3911.08,Player12,,0.8,0.67,0.84,0.66
Away,RECOVERY,BLOCKED,2,97775,3911,97775,3911,Player18,,0.84,0.65,NaN,NaN
Away,BALL OUT,,2,97775,3911,97810,3912.4,Player18,,0.84,0.65,1.01,0.37
Home,SET PIECE,CORNER KICK,2,98668,3946.72,98668,3946.72,Player9,,NaN,NaN,NaN,NaN
Home,BALL LOST,INTERCEPTION,2,98668,3946.72,98706,3948.24,Player9,,0.99,-0.01,0.96,0.41
Away,CHALLENGE,AERIAL-WON,2,98706,3948.24,98706,3948.24,Player17,,0.95,0.44,NaN,NaN
Away,RECOVERY,INTERCEPTION,2,98706,3948.24,98706,3948.24,Player17,,0.95,0.44,NaN,NaN
Away,PASS,HEAD,2,98706,3948.24,98728,3949.12,Player17,Player20,0.95,0.44,0.86,0.59
Home,CHALLENGE,AERIAL-LOST,2,98706,3948.24,98706,3948.24,Player7,,0.95,0.44,NaN,NaN
Away,PASS,,2,98744,3949.76,98765,3950.6,Player20,Player23,0.86,0.59,0.88,0.4
Away,BALL LOST,,2,98765,3950.6,98788,3951.52,Player23,,0.88,0.4,0.79,0.36
Home,RECOVERY,INTERCEPTION,2,98791,3951.64,98791,3951.64,Player5,,0.79,0.37,NaN,NaN
Home,PASS,,2,98791,3951.64,98841,3953.64,Player5,Player9,0.79,0.37,0.89,0.12
Home,PASS,CROSS,2,98866,3954.64,98880,3955.2,Player9,Player10,0.93,0.17,0.96,0.44
Home,SHOT,ON TARGET-SAVED,2,98880,3955.2,98896,3955.84,Player10,,0.96,0.44,0.99,0.45
Away,RECOVERY,SAVED,2,98887,3955.48,98887,3955.48,Player25,,0.98,0.46,NaN,NaN
Away,BALL LOST,,2,98887,3955.48,98911,3956.44,Player25,,0.98,0.46,0.97,0.42
Away,CHALLENGE,TACKLE-LOST,2,98913,3956.52,98913,3956.52,Player17,,0.97,0.45,NaN,NaN
Home,CHALLENGE,GROUND-WON,2,98922,3956.88,98922,3956.88,Player10,,0.97,0.42,NaN,NaN
Home,RECOVERY,,2,98922,3956.88,98922,3956.88,Player10,,0.97,0.42,NaN,NaN
Home,BALL OUT,,2,98940,3957.6,98953,3958.12,Player10,,0.96,0.42,1.02,0.4
Away,RECOVERY,,2,99718,3988.72,99718,3988.72,Player25,,0.96,0.41,NaN,NaN
Away,PASS,GOAL KICK,2,99718,3988.72,99764,3990.56,Player25,Player17,0.96,0.41,0.82,0.66
Away,PASS,,2,99853,3994.12,99875,3995,Player17,Player21,0.75,0.68,0.66,0.52
Away,PASS,,2,99901,3996.04,99951,3998.04,Player21,Player17,0.68,0.55,0.78,0.75
Away,BALL LOST,INTERCEPTION,2,99951,3998.04,100067,4002.68,Player17,,0.78,0.75,0.26,0.95
Home,RECOVERY,INTERCEPTION,2,100074,4002.96,100074,4002.96,Player2,,0.28,0.97,NaN,NaN
Home,BALL OUT,HEAD,2,100074,4002.96,100086,4003.44,Player2,,0.28,0.97,0.26,1.01
Away,SET PIECE,THROW IN,2,100193,4007.72,100193,4007.72,Player18,,NaN,NaN,NaN,NaN
Away,PASS,,2,100193,4007.72,100223,4008.92,Player18,Player20,0.34,1.02,0.39,0.89
Away,PASS,,2,100223,4008.92,100245,4009.8,Player20,Player18,0.39,0.89,0.35,1
Away,CHALLENGE,TACKLE-LOST,2,100286,4011.44,100286,4011.44,Player18,,0.34,0.99,NaN,NaN
Away,BALL LOST,THEFT,2,100286,4011.44,100286,4011.44,Player18,,0.34,0.99,NaN,NaN
Home,CHALLENGE,TACKLE-WON,2,100293,4011.72,100293,4011.72,Player6,,0.34,0.98,NaN,NaN
Home,RECOVERY,THEFT,2,100293,4011.72,100293,4011.72,Player6,,0.34,0.98,NaN,NaN
Away,CHALLENGE,GROUND-LOST,2,100324,4012.96,100324,4012.96,Player18,,0.32,0.98,NaN,NaN
Home,PASS,,2,100392,4015.68,100414,4016.56,Player6,Player5,0.31,0.93,0.34,0.77
Home,PASS,,2,100434,4017.36,100451,4018.04,Player5,Player9,0.35,0.75,0.42,0.57
Home,PASS,,2,100475,4019,100490,4019.6,Player9,Player5,0.42,0.57,0.38,0.67
Home,PASS,,2,100499,4019.96,100554,4022.16,Player5,Player7,0.38,0.65,0.39,0.19
Home,PASS,,2,100626,4025.04,100646,4025.84,Player7,Player9,0.47,0.12,0.49,0.26
Home,PASS,,2,100651,4026.04,100654,4026.16,Player9,Player8,0.49,0.25,0.53,0.18
Home,BALL LOST,INTERCEPTION,2,100660,4026.4,100670,4026.8,Player8,,0.53,0.18,0.56,0.22
Away,RECOVERY,,2,100664,4026.56,100664,4026.56,Player15,,0.58,0.15,NaN,NaN
Away,PASS,,2,100664,4026.56,100721,4028.84,Player15,Player16,0.58,0.15,0.62,0.34
Away,PASS,,2,100825,4033,100873,4034.92,Player16,Player15,0.55,0.38,0.45,0.04
Away,PASS,,2,100969,4038.76,101007,4040.28,Player15,Player21,0.26,0.19,0.34,0.28
Home,CHALLENGE,GROUND-LOST,2,100975,4039,100975,4039,Player7,,0.25,0.21,NaN,NaN
Away,PASS,,2,101028,4041.12,101093,4043.72,Player21,Player19,0.33,0.3,0.23,0.88
Away,CHALLENGE,GROUND-LOST,2,101147,4045.88,101147,4045.88,Player19,,0.2,0.92,NaN,NaN
Away,BALL LOST,INTERCEPTION,2,101147,4045.88,101147,4045.88,Player19,,0.2,0.92,NaN,NaN
Home,CHALLENGE,TACKLE-WON,2,101161,4046.44,101161,4046.44,Player12,,0.21,0.91,NaN,NaN
Home,RECOVERY,THEFT,2,101161,4046.44,101161,4046.44,Player12,,0.21,0.91,NaN,NaN
Home,BALL LOST,,2,101161,4046.44,101245,4049.8,Player12,,0.21,0.91,0.34,0.97
Away,RECOVERY,,2,101240,4049.6,101240,4049.6,Player19,,0.36,0.99,NaN,NaN
Away,PASS,,2,101273,4050.92,101310,4052.4,Player19,Player17,0.4,0.97,0.54,0.71
Away,PASS,,2,101380,4055.2,101405,4056.2,Player17,Player21,0.51,0.58,0.4,0.42
Away,PASS,,2,101496,4059.84,101574,4062.96,Player21,Player15,0.39,0.52,0.29,0.06
Away,PASS,,2,101655,4066.2,101687,4067.48,Player15,Player16,0.24,0.05,0.39,0.14
Away,PASS,,2,101747,4069.88,101795,4071.8,Player16,Player17,0.42,0.2,0.5,0.53
Away,PASS,,2,101821,4072.84,101863,4074.52,Player17,Player20,0.49,0.57,0.39,0.76
Away,PASS,,2,101901,4076.04,101918,4076.72,Player20,Player19,0.34,0.75,0.24,0.76
Home,CHALLENGE,GROUND-LOST,2,101943,4077.72,101943,4077.72,Player12,,0.25,0.71,NaN,NaN
Away,CHALLENGE,GROUND-LOST,2,101947,4077.88,101947,4077.88,Player19,,0.25,0.7,NaN,NaN
Away,BALL LOST,INTERCEPTION,2,101947,4077.88,101947,4077.88,Player19,,0.25,0.7,NaN,NaN
Away,CHALLENGE,GROUND-LOST,2,101964,4078.56,101964,4078.56,Player20,,0.25,0.63,NaN,NaN
Home,CHALLENGE,TACKLE-WON,2,101975,4079,101975,4079,Player5,,0.24,0.62,NaN,NaN
Home,RECOVERY,THEFT,2,101975,4079,101975,4079,Player5,,0.24,0.62,NaN,NaN
Away,RECOVERY,,2,102020,4080.8,102020,4080.8,Player24,,0.25,0.49,NaN,NaN
Home,BALL LOST,INTERCEPTION,2,102021,4080.84,102027,4081.08,Player5,,0.25,0.56,0.29,0.47
Away,PASS,,2,102043,4081.72,102083,4083.32,Player24,Player15,0.29,0.5,0.38,0.22
Away,PASS,,2,102118,4084.72,102148,4085.92,Player15,Player 26,0.36,0.18,0.2,0.07
Away,BALL LOST,INTERCEPTION,2,102196,4087.84,102223,4088.92,Player 26,,0.14,0.08,0.08,0.23
Home,CHALLENGE,GROUND-WON,2,102233,4089.32,102233,4089.32,Player3,,0.06,0.23,NaN,NaN
Home,RECOVERY,INTERCEPTION,2,102233,4089.32,102233,4089.32,Player3,,0.06,0.23,NaN,NaN
Home,PASS,,2,102294,4091.76,102326,4093.04,Player3,Player8,0.05,0.07,0.13,0.07
Away,CHALLENGE,GROUND-WON,2,102345,4093.8,102345,4093.8,Player 26,,0.1,0.05,NaN,NaN
Away,RECOVERY,INTERCEPTION,2,102345,4093.8,102345,4093.8,Player 26,,0.1,0.05,NaN,NaN
Home,BALL LOST,INTERCEPTION,2,102346,4093.84,102353,4094.12,Player8,,0.12,0.04,0.11,0.07
Away,CHALLENGE,TACKLE-LOST,2,102377,4095.08,102377,4095.08,Player 26,,0.1,0.06,NaN,NaN
Away,BALL LOST,THEFT,2,102377,4095.08,102377,4095.08,Player 26,,0.1,0.06,NaN,NaN
Home,CHALLENGE,TACKLE-LOST,2,102409,4096.36,102409,4096.36,Player3,,0.09,0.04,NaN,NaN
Away,CHALLENGE,GROUND-LOST,2,102424,4096.96,102424,4096.96,Player 26,,0.08,0.04,NaN,NaN
Away,RECOVERY,INTERCEPTION,2,102453,4098.12,102453,4098.12,Player15,,0.11,0.02,NaN,NaN
Away,CHALLENGE,GROUND-WON,2,102491,4099.64,102491,4099.64,Player15,,0.09,0.03,NaN,NaN
Away,BALL OUT,,2,102491,4099.64,102524,4100.96,Player15,,0.09,0.03,0.08,-0.03
Home,CHALLENGE,GROUND-LOST,2,102507,4100.28,102507,4100.28,Player8,,0.09,0.03,NaN,NaN
Home,SET PIECE,THROW IN,2,103191,4127.64,103191,4127.64,Player7,,NaN,NaN,NaN,NaN
Home,PASS,,2,103191,4127.64,103210,4128.4,Player7,Player10,0.1,0,0.26,0.02
Away,CHALLENGE,GROUND-LOST,2,103209,4128.36,103209,4128.36,Player15,,0.26,0.02,NaN,NaN
Home,CHALLENGE,GROUND-WON,2,103210,4128.4,103210,4128.4,Player10,,0.26,0.02,NaN,NaN
Home,BALL LOST,INTERCEPTION,2,103210,4128.4,103232,4129.28,Player10,,0.26,0.02,0.2,0.04
Away,RECOVERY,,2,103221,4128.84,103221,4128.84,Player 26,,0.21,0.04,NaN,NaN
Away,PASS,HEAD,2,103221,4128.84,103286,4131.44,Player 26,Player16,0.21,0.04,0.35,0.06
Away,PASS,,2,103312,4132.48,103367,4134.68,Player16,Player17,0.37,0.07,0.5,0.36
Away,PASS,,2,103392,4135.68,103444,4137.76,Player17,Player20,0.5,0.45,0.42,0.69
Away,BALL LOST,,2,103553,4142.12,103621,4144.84,Player20,,0.27,0.6,0.34,0.37
Home,CHALLENGE,GROUND-LOST,2,103560,4142.4,103560,4142.4,Player6,,0.26,0.56,NaN,NaN
Home,RECOVERY,,2,103620,4144.8,103620,4144.8,Player8,,0.33,0.37,NaN,NaN
Home,PASS,,2,103670,4146.8,103717,4148.68,Player8,Player9,0.42,0.34,0.59,0.74
Home,BALL LOST,CROSS-INTERCEPTION,2,103913,4156.52,103945,4157.8,Player9,,0.87,0.8,0.96,0.44
Away,RECOVERY,INTERCEPTION,2,103939,4157.56,103939,4157.56,Player15,,0.94,0.46,NaN,NaN
Away,BALL LOST,HEAD,2,103939,4157.56,104042,4161.68,Player15,,0.94,0.46,0.96,0.05
Home,CHALLENGE,GROUND-WON,2,104043,4161.72,104043,4161.72,Player10,,0.98,0.03,NaN,NaN
Home,RECOVERY,INTERCEPTION,2,104043,4161.72,104043,4161.72,Player10,,0.98,0.03,NaN,NaN
Home,PASS,,2,104055,4162.2,104088,4163.52,Player10,Player5,0.97,-0.01,0.79,0.1
Home,PASS,,2,104208,4168.32,104223,4168.92,Player5,Player8,0.77,0.24,0.82,0.2
Home,PASS,,2,104244,4169.76,104276,4171.04,Player8,Player6,0.81,0.22,0.69,0.42
Home,PASS,,2,104303,4172.12,104363,4174.52,Player6,Player1,0.69,0.43,0.82,0.96
Home,PASS,,2,104427,4177.08,104455,4178.2,Player1,Player9,0.86,0.86,0.94,0.7
Home,BALL LOST,CROSS-INTERCEPTION,2,104468,4178.72,104486,4179.44,Player9,,0.96,0.68,0.93,0.55
Away,RECOVERY,INTERCEPTION,2,104481,4179.24,104481,4179.24,Player16,,0.93,0.55,NaN,NaN
